DevEUI,Status,Atividade,Porta
0080e1150578488b,Na NLT,Não ativo, desconhecida
0080e1150578488d,Na NLT,Não ativo, desconhecida
0080e1150578488f,Na NLT,Não ativo, desconhecida
0080e11505784896,Na NLT,Não ativo, desconhecida
0080e11505784897,Na NLT,Não ativo, desconhecida
0080e11505784898,Na NLT,Não ativo, desconhecida
0080e11505784899,Na NLT,Não ativo, desconhecida
0080e1150578489c,Na NLT,Não ativo, desconhecida
0080e1150578489f,Na NLT,Não ativo, desconhecida
0080e115057848a1,Na NLT,Não ativo, desconhecida
0080e115057848ab,Na NLT,Não ativo, desconhecida
0080e115057848b0,Na NLT,Não ativo, desconhecida
0080e115057848e8,Na NLT,Não ativo, desconhecida
0080e115057848ed,Na NLT,Não ativo, desconhecida
0080e115057848f3,Na NLT,Não ativo, desconhecida
0080e115057848f4,Na NLT,Não ativo, desconhecida
0080e11505784908,Na NLT,Não ativo, desconhecida
0080e1150578490c,Na NLT,Não ativo, desconhecida
0080e11505784910,Na NLT,Não ativo, desconhecida
0080e11505784913,Na NLT,Não ativo, desconhecida
0080e11505784914,Na NLT,Não ativo, desconhecida
0080e11505784915,Na NLT,Não ativo, desconhecida
0080e11505784916,Na NLT,Não ativo, desconhecida
0080e1150578491a,Na NLT,Não ativo, desconhecida
0080e1150578491b,Na NLT,Não ativo, desconhecida
0080e1150578491c,Na NLT,Não ativo, desconhecida
0080e1150578491d,Na NLT,Não ativo, desconhecida
0080e1150578491e,Na NLT,Não ativo, desconhecida
0080e11505784920,Na NLT,Não ativo, desconhecida
0080e11505784922,Na NLT,Não ativo, desconhecida
0080e11505784923,Na NLT,Não ativo, desconhecida
0080e11505784924,Na NLT,Não ativo, desconhecida
0080e11505784926,Na NLT,Não ativo, desconhecida
0080e11505784928,Na NLT,Não ativo, desconhecida
0080e1150578492a,Na NLT,Não ativo, desconhecida
0080e1150578492b,Na NLT,Não ativo, desconhecida
0080e1150578492e,Na NLT,Não ativo, desconhecida
0080e1150578492f,Na NLT,Não ativo, desconhecida
0080e11505784945,Na NLT,Não ativo, desconhecida
0080e1150578494c,Na NLT,Não ativo, desconhecida
0080e11505784957,Na NLT,Não ativo, desconhecida
0080e11505784964,Na NLT,Não ativo, desconhecida
0080e11505784966,Na NLT,Não ativo, desconhecida
0080e11505784967,Na NLT,Não ativo, desconhecida
0080e11505784969,Na NLT,Não ativo, desconhecida
0080e1150578496d,Na NLT,Não ativo, desconhecida
0080e11505784972,Na NLT,Não ativo, desconhecida
0080e11505784973,Na NLT,Não ativo, desconhecida
0080e11505784974,Na NLT,Não ativo, desconhecida
0080e1150578497f,Na NLT,Não ativo, desconhecida
0080e11505784985,Na NLT,Não ativo, desconhecida
0080e11505784986,Na NLT,Não ativo, desconhecida
0080e11505784987,Na NLT,Não ativo, desconhecida
0080e11505784992,Na NLT,Não ativo, desconhecida
0080e11505784997,Na NLT,Não ativo, desconhecida
0080e11505784998,Na NLT,Não ativo, desconhecida
0080e1150578499f,Na NLT,Não ativo, desconhecida
0080e115057849a5,Na NLT,Não ativo, desconhecida
0080e115057849e1,Na NLT,Não ativo, desconhecida
0080e11505784aa3,Na NLT,Não ativo, desconhecida
0080e11505784aa7,Na NLT,Não ativo, desconhecida
0080e11505784aab,Na NLT,Não ativo, desconhecida
0080e11505784ab2,Na NLT,Não ativo, desconhecida
0080e11505784abf,Na NLT,Não ativo, desconhecida
0080e11505784ac0,Na NLT,Não ativo, desconhecida
0080e11505784adf,Na NLT,Não ativo, desconhecida
0080e11505784ae0,Na NLT,Não ativo, desconhecida
0080e11505784aed,Na NLT,Não ativo, desconhecida
0080e11505784aef,Na NLT,Não ativo, desconhecida
0080e11505784af9,Na NLT,Não ativo, desconhecida
0080e11505784afe,Na NLT,Não ativo, desconhecida
0080e11505784b04,Na NLT,Não ativo, desconhecida
0080e11505784b05,Na NLT,Não ativo, desconhecida
0080e11505784b08,Na NLT,Não ativo, desconhecida
0080e11505784b09,Na NLT,Não ativo, desconhecida
0080e11505784b0b,Na NLT,Não ativo, desconhecida
0080e11505784b0c,Na NLT,Não ativo, desconhecida
0080e11505784b0d,Na NLT,Não ativo, desconhecida
0080e11505784b12,Na NLT,Não ativo, desconhecida
0080e11505784b13,Na NLT,Não ativo, desconhecida
0080e11505784b15,Na NLT,Não ativo, desconhecida
0080e11505784b17,Na NLT,Não ativo, desconhecida
0080e11505784b1d,Na NLT,Não ativo, desconhecida
0080e11505784b1e,Na NLT,Não ativo, desconhecida
0080e11505784b20,Na NLT,Não ativo, desconhecida
0080e11505784b21,Na NLT,Não ativo, desconhecida
0080e11505784b26,Na NLT,Não ativo, desconhecida
0080e11505784b28,Na NLT,Não ativo, desconhecida
0080e11505784b2e,Na NLT,Não ativo, desconhecida
0080e11505784b30,Na NLT,Não ativo, desconhecida
0080e11505784b31,Na NLT,Não ativo, desconhecida
0080e11505784b3b,Na NLT,Não ativo, desconhecida
0080e11505784b3d,Na NLT,Não ativo, desconhecida
0080e11505784b40,Na NLT,Não ativo, desconhecida
0080e11505784b41,Na NLT,Não ativo, desconhecida
0080e11505784b46,Na NLT,Não ativo, desconhecida
0080e11505784b48,Na NLT,Não ativo, desconhecida
0080e11505784b49,Na NLT,Não ativo, desconhecida
0080e11505784b4d,Na NLT,Não ativo, desconhecida
0080e11505784b4f,Na NLT,Não ativo, desconhecida
0080e11505784b56,Na NLT,Não ativo, desconhecida
0080e11505784b57,Na NLT,Não ativo, desconhecida
0080e11505784b68,Na NLT,Não ativo, desconhecida
0080e11505784b6f,Na NLT,Não ativo, desconhecida
0080e11505784b70,Na NLT,Não ativo, desconhecida
0080e11505784b74,Na NLT,Não ativo, desconhecida
0080e11505784b75,Na NLT,Não ativo, desconhecida
0080e11505784b7b,Na NLT,Não ativo, desconhecida
0080e11505784b89,Na NLT,Não ativo, desconhecida
0080e11505784b8a,Na NLT,Não ativo, desconhecida
0080e11505784b8f,Na NLT,Não ativo, desconhecida
0080e11505784ba1,Na NLT,Não ativo, desconhecida
0080e11505784ba2,Na NLT,Não ativo, desconhecida
0080e11505784ba7,Na NLT,Não ativo, desconhecida
0080e11505784ba8,Na NLT,Não ativo, desconhecida
0080e11505784bad,Na NLT,Não ativo, desconhecida
0080e11505784bae,Na NLT,Não ativo, desconhecida
0080e11505784bb2,Na NLT,Não ativo, desconhecida
0080e11505784bb3,Na NLT,Não ativo, desconhecida
0080e11505784bb4,Na NLT,Não ativo, desconhecida
0080e11505784bb8,Na NLT,Não ativo, desconhecida
0080e11505784bb9,Na NLT,Não ativo, desconhecida
0080e11505784bba,Na NLT,Não ativo, desconhecida
0080e11505784bbb,Na NLT,Não ativo, desconhecida
0080e11505784bc1,Na NLT,Não ativo, desconhecida
0080e11505784bc5,Na NLT,Não ativo, desconhecida
0080e11505784bc7,Na NLT,Não ativo, desconhecida
0080e11505784bd0,Na NLT,Não ativo, desconhecida
0080e11505784bd1,Na NLT,Não ativo, desconhecida
0080e11505784bd2,Na NLT,Não ativo, desconhecida
0080e11505784bd3,Na NLT,Não ativo, desconhecida
0080e11505784bd4,Na NLT,Não ativo, desconhecida
0080e11505784bd5,Na NLT,Não ativo, desconhecida
0080e11505784bd6,Na NLT,Não ativo, desconhecida
0080e11505784bd7,Na NLT,Não ativo, desconhecida
0080e11505784bd8,Na NLT,Não ativo, desconhecida
0080e11505784bda,Na NLT,Não ativo, desconhecida
0080e11505784bdb,Na NLT,Não ativo, desconhecida
0080e11505784bdc,Na NLT,Não ativo, desconhecida
0080e11505784bdd,Na NLT,Não ativo, desconhecida
0080e11505784bdf,Na NLT,Não ativo, desconhecida
0080e11505784be0,Na NLT,Não ativo, desconhecida
0080e11505784be2,Na NLT,Não ativo, desconhecida
0080e11505784be3,Na NLT,Não ativo, desconhecida
0080e11505784be7,Na NLT,Não ativo, desconhecida
0080e11505784be8,Na NLT,Não ativo, desconhecida
0080e11505784bef,Na NLT,Não ativo, desconhecida
0080e11505784bf3,Na NLT,Não ativo, desconhecida
0080e11505784bf4,Na NLT,Não ativo, desconhecida
0080e11505784bf6,Na NLT,Não ativo, desconhecida
0080e11505784bf7,Na NLT,Não ativo, desconhecida
0080e11505784bfb,Na NLT,Não ativo, desconhecida
0080e11505784bfe,Na NLT,Não ativo, desconhecida
0080e11505784bff,Na NLT,Não ativo, desconhecida
0080e11505784c29,Na NLT,Não ativo, desconhecida
0080e11505784c2a,Na NLT,Não ativo, desconhecida
0080e11505784c30,Na NLT,Não ativo, desconhecida
0080e11505784c56,Na NLT,Não ativo, desconhecida
0080e11505784d22,Na NLT,Não ativo, desconhecida
0080e11505784d23,Na NLT,Não ativo, desconhecida
0080e11505784d24,Na NLT,Não ativo, desconhecida
0080e11505784d33,Na NLT,Não ativo, desconhecida
0080e11505784d34,Na NLT,Não ativo, desconhecida
0080e11505784d35,Na NLT,Não ativo, desconhecida
0080e11505784d36,Na NLT,Não ativo, desconhecida
0080e11505784d41,Na NLT,Não ativo, desconhecida
0080e11505784d42,Na NLT,Não ativo, desconhecida
0080e11505784d4c,Na NLT,Não ativo, desconhecida
0080e11505784d4d,Na NLT,Não ativo, desconhecida
0080e11505784d4f,Na NLT,Não ativo, desconhecida
0080e11505784d53,Na NLT,Não ativo, desconhecida
0080e11505784d54,Na NLT,Não ativo, desconhecida
0080e11505784d57,Na NLT,Não ativo, desconhecida
0080e11505784d58,Na NLT,Não ativo, desconhecida
0080e11505784d5a,Na NLT,Não ativo, desconhecida
0080e11505784d5c,Na NLT,Não ativo, desconhecida
0080e11505784d68,Na NLT,Não ativo, desconhecida
0080e11505784d6a,Na NLT,Não ativo, desconhecida
0080e11505784d6b,Na NLT,Não ativo, desconhecida
0080e11505784d6d,Na NLT,Não ativo, desconhecida
0080e11505784d6e,Na NLT,Não ativo, desconhecida
0080e11505784d70,Na NLT,Não ativo, desconhecida
0080e11505784d71,Na NLT,Não ativo, desconhecida
0080e11505784d72,Na NLT,Não ativo, desconhecida
0080e11505784d73,Na NLT,Não ativo, desconhecida
0080e11505784d74,Na NLT,Não ativo, desconhecida
0080e11505784d77,Na NLT,Não ativo, desconhecida
0080e11505784d78,Na NLT,Não ativo, desconhecida
0080e11505784d79,Na NLT,Não ativo, desconhecida
0080e11505784d8b,Na NLT,Não ativo, desconhecida
0080e11505784d94,Na NLT,Não ativo, desconhecida
0080e11505784d99,Na NLT,Não ativo, desconhecida
0080e11505784d9e,Na NLT,Não ativo, desconhecida
0080e11505784d9f,Na NLT,Não ativo, desconhecida
0080e11505784da0,Na NLT,Não ativo, desconhecida
0080e11505784da1,Na NLT,Não ativo, desconhecida
0080e11505784da2,Na NLT,Não ativo, desconhecida
0080e11505784dac,Na NLT,Não ativo, desconhecida
0080e11505784dad,Na NLT,Não ativo, desconhecida
0080e11505784dae,Na NLT,Não ativo, desconhecida
0080e11505784db3,Na NLT,Não ativo, desconhecida
0080e11505784db4,Na NLT,Não ativo, desconhecida
0080e11505784db8,Na NLT,Não ativo, desconhecida
0080e11505784dbf,Na NLT,Não ativo, desconhecida
0080e11505784dc0,Na NLT,Não ativo, desconhecida
0080e11505784dcb,Na NLT,Não ativo, desconhecida
0080e11505784dcd,Na NLT,Não ativo, desconhecida
0080e11505784dce,Na NLT,Não ativo, desconhecida
0080e11505784dcf,Na NLT,Não ativo, desconhecida
0080e11505784dd4,Na NLT,Não ativo, desconhecida
0080e11505784dd5,Na NLT,Não ativo, desconhecida
0080e11505784dd6,Na NLT,Não ativo, desconhecida
0080e11505784de1,Na NLT,Não ativo, desconhecida
0080e11505784de2,Na NLT,Não ativo, desconhecida
0080e11505784de5,Na NLT,Não ativo, desconhecida
0080e11505784de6,Na NLT,Não ativo, desconhecida
0080e11505784de8,Na NLT,Não ativo, desconhecida
0080e11505784dee,Na NLT,Não ativo, desconhecida
0080e11505784def,Na NLT,Não ativo, desconhecida
0080e11505784df1,Na NLT,Não ativo, desconhecida
0080e11505784df3,Na NLT,Não ativo, desconhecida
0080e11505784df8,Na NLT,Não ativo, desconhecida
0080e11505784df9,Na NLT,Não ativo, desconhecida
0080e11505784dfd,Na NLT,Não ativo, desconhecida
0080e11505784dff,Na NLT,Não ativo, desconhecida
0080e11505784e00,Na NLT,Não ativo, desconhecida
0080e11505784e01,Na NLT,Não ativo, desconhecida
0080e11505784e06,Na NLT,Não ativo, desconhecida
0080e11505784e07,Na NLT,Não ativo, desconhecida
0080e11505784e0e,Na NLT,Não ativo, desconhecida
0080e11505784e14,Na NLT,Não ativo, desconhecida
0080e11505784e19,Na NLT,Não ativo, desconhecida
0080e11505784e1a,Na NLT,Não ativo, desconhecida
0080e11505784e26,Na NLT,Não ativo, desconhecida
0080e11505784e29,Na NLT,Não ativo, desconhecida
0080e11505784e2d,Na NLT,Não ativo, desconhecida
0080e11505784e68,Na NLT,Não ativo, desconhecida
0080e11505784e6a,Na NLT,Não ativo, desconhecida
0080e11505784e6c,Na NLT,Não ativo, desconhecida
0080e11505784e6d,Na NLT,Não ativo, desconhecida
0080e11505784e6e,Na NLT,Não ativo, desconhecida
0080e11505784e70,Na NLT,Não ativo, desconhecida
0080e11505784e7c,Na NLT,Não ativo, desconhecida
0080e11505784e7d,Na NLT,Não ativo, desconhecida
0080e11505784e7e,Na NLT,Não ativo, desconhecida
0080e11505784e7f,Na NLT,Não ativo, desconhecida
0080e11505784e82,Na NLT,Não ativo, desconhecida
0080e11505784e83,Na NLT,Não ativo, desconhecida
0080e11505784ee0,Na NLT,Não ativo, desconhecida
0080e11505784ee5,Na NLT,Não ativo, desconhecida
0080e11505784ee6,Na NLT,Não ativo, desconhecida
0080e11505784ee8,Na NLT,Não ativo, desconhecida
0080e11505784ee9,Na NLT,Não ativo, desconhecida
0080e11505784eea,Na NLT,Não ativo, desconhecida
0080e11505784eed,Na NLT,Não ativo, desconhecida
0080e11505784eee,Na NLT,Não ativo, desconhecida
0080e11505784ef0,Na NLT,Não ativo, desconhecida
0080e11505784ef1,Na NLT,Não ativo, desconhecida
0080e11505784f10,Na NLT,Não ativo, desconhecida
0080e11505784f11,Na NLT,Não ativo, desconhecida
0080e11505784f14,Na NLT,Não ativo, desconhecida
0080e11505784f16,Na NLT,Não ativo, desconhecida
0080e11505784f19,Na NLT,Não ativo, desconhecida
0080e11505784f1b,Na NLT,Não ativo, desconhecida
0080e11505784f1c,Na NLT,Não ativo, desconhecida
0080e11505784f20,Na NLT,Não ativo, desconhecida
0080e11505784f22,Na NLT,Não ativo, desconhecida
0080e11505784f23,Na NLT,Não ativo, desconhecida
0080e11505784f25,Na NLT,Não ativo, desconhecida
0080e11505784f26,Na NLT,Não ativo, desconhecida
0080e11505784f27,Na NLT,Não ativo, desconhecida
0080e11505784f29,Na NLT,Não ativo, desconhecida
0080e11505784f31,Na NLT,Não ativo, desconhecida
0080e11505784f35,Na NLT,Não ativo, desconhecida
0080e11505784f36,Na NLT,Não ativo, desconhecida
0080e11505784f3a,Na NLT,Não ativo, desconhecida
0080e11505784f3b,Na NLT,Não ativo, desconhecida
0080e11505784f3c,Na NLT,Não ativo, desconhecida
0080e11505784f4b,Na NLT,Não ativo, desconhecida
0080e11505784f4d,Na NLT,Não ativo, desconhecida
0080e11505784f4e,Na NLT,Não ativo, desconhecida
0080e11505784f52,Na NLT,Não ativo, desconhecida
0080e11505784f54,Na NLT,Não ativo, desconhecida
0080e11505784f5a,Na NLT,Não ativo, desconhecida
0080e11505784f5f,Na NLT,Não ativo, desconhecida
0080e11505784f60,Na NLT,Não ativo, desconhecida
0080e11505784f63,Na NLT,Não ativo, desconhecida
0080e11505784f64,Na NLT,Não ativo, desconhecida
0080e11505784f6c,Na NLT,Não ativo, desconhecida
0080e11505784f6d,Na NLT,Não ativo, desconhecida
0080e1150578509d,Na NLT,Não ativo, desconhecida
0080e115057850a8,Na NLT,Não ativo, desconhecida
0080e115057850a9,Na NLT,Não ativo, desconhecida
0080e115057850af,Na NLT,Não ativo, desconhecida
0080e115057850b0,Na NLT,Não ativo, desconhecida
0080e115057850b1,Na NLT,Não ativo, desconhecida
0080e11505785278,Na NLT,Não ativo, desconhecida
0080e115057852b7,Na NLT,Não ativo, desconhecida
0080e115057852b8,Na NLT,Não ativo, desconhecida
0080e115057852ba,Na NLT,Não ativo, desconhecida
0080e115057852be,Na NLT,Não ativo, desconhecida
0080e115057852bf,Na NLT,Não ativo, desconhecida
0080e115057852c0,Na NLT,Não ativo, desconhecida
0080e115057852c1,Na NLT,Não ativo, desconhecida
0080e115057852c5,Na NLT,Não ativo, desconhecida
0080e115057852c6,Na NLT,Não ativo, desconhecida
0080e115057852c7,Na NLT,Não ativo, desconhecida
0080e115057852cc,Na NLT,Não ativo, desconhecida
0080e115057852cd,Na NLT,Não ativo, desconhecida
0080e115057852ce,Na NLT,Não ativo, desconhecida
0080e115057852cf,Na NLT,Não ativo, desconhecida
0080e115057852d3,Na NLT,Não ativo, desconhecida
0080e115057852d4,Na NLT,Não ativo, desconhecida
0080e115057852d5,Na NLT,Não ativo, desconhecida
0080e115057852da,Na NLT,Não ativo, desconhecida
0080e115057852f1,Na NLT,Não ativo, desconhecida
0080e115057852f8,Na NLT,Não ativo, desconhecida
0080e115057852f9,Na NLT,Não ativo, desconhecida
0080e115057852fa,Na NLT,Não ativo, desconhecida
0080e115057852fd,Na NLT,Não ativo, desconhecida
0080e115057852ff,Na NLT,Não ativo, desconhecida
0080e11505785301,Na NLT,Não ativo, desconhecida
0080e11505785303,Na NLT,Não ativo, desconhecida
0080e11505785304,Na NLT,Não ativo, desconhecida
0080e11505785305,Na NLT,Não ativo, desconhecida
0080e11505785306,Na NLT,Não ativo, desconhecida
0080e11505785308,Na NLT,Não ativo, desconhecida
0080e11505785526,Na NLT,Não ativo, desconhecida
0080e1150578552e,Na NLT,Não ativo, desconhecida
0080e1150578553b,Na NLT,Não ativo, desconhecida
0080e11505785540,Na NLT,Não ativo, desconhecida
0080e11505785542,Na NLT,Não ativo, desconhecida
0080e11505785544,Na NLT,Não ativo, desconhecida
0080e1150578555a,Na NLT,Não ativo, desconhecida
0080e1150578555b,Na NLT,Não ativo, desconhecida
0080e11505785560,Na NLT,Não ativo, desconhecida
0080e11505785561,Na NLT,Não ativo, desconhecida
0080e1150578556b,Na NLT,Não ativo, desconhecida
0080e1150578556e,Na NLT,Não ativo, desconhecida
0080e1150578556f,Na NLT,Não ativo, desconhecida
0080e11505785570,Na NLT,Não ativo, desconhecida
0080e11505785571,Na NLT,Não ativo, desconhecida
0080e11505785575,Na NLT,Não ativo, desconhecida
0080e115057855a9,Na NLT,Não ativo, desconhecida
0080e115057855aa,Na NLT,Não ativo, desconhecida
0080e115057855ab,Na NLT,Não ativo, desconhecida
0080e115057855b1,Na NLT,Não ativo, desconhecida
0080e115057855b5,Na NLT,Não ativo, desconhecida
0080e115057855b6,Na NLT,Não ativo, desconhecida
0080e115057855b7,Na NLT,Não ativo, desconhecida
0080e115057855b8,Na NLT,Não ativo, desconhecida
0080e115057855bd,Na NLT,Não ativo, desconhecida
0080e115057855c4,Na NLT,Não ativo, desconhecida
0080e115057855c6,Na NLT,Não ativo, desconhecida
0080e115057855cb,Na NLT,Não ativo, desconhecida
0080e115057855cd,Na NLT,Não ativo, desconhecida
0080e11505785675,Na NLT,Não ativo, desconhecida
0080e1150578582e,Na NLT,Não ativo, desconhecida
0080e1150578582f,Na NLT,Não ativo, desconhecida
0080e11505785830,Na NLT,Não ativo, desconhecida
0080e11505785831,Na NLT,Não ativo, desconhecida
0080e11505785834,Na NLT,Não ativo, desconhecida
0080e11505785835,Na NLT,Não ativo, desconhecida
0080e1150578583a,Na NLT,Não ativo, desconhecida
0080e1150578583b,Na NLT,Não ativo, desconhecida
0080e1150578583c,Na NLT,Não ativo, desconhecida
0080e11505785840,Na NLT,Não ativo, desconhecida
0080e11505785841,Na NLT,Não ativo, desconhecida
0080e11505785847,Na NLT,Não ativo, desconhecida
0080e11505785851,Na NLT,Não ativo, desconhecida
0080e11505785891,Na NLT,Não ativo, desconhecida
0080e115057858a3,Na NLT,Não ativo, desconhecida
0080e115057858a8,Na NLT,Não ativo, desconhecida
0080e115057858b5,Na NLT,Não ativo, desconhecida
0080e11505785973,Na NLT,Não ativo, desconhecida
0080e11505785a6d,Na NLT,Não ativo, desconhecida
0080e11505785b1a,Na NLT,Não ativo, desconhecida
0080e11505785b1b,Na NLT,Não ativo, desconhecida
0080e11505785b1c,Na NLT,Não ativo, desconhecida
0080e11505785b21,Na NLT,Não ativo, desconhecida
0080e11505785b22,Na NLT,Não ativo, desconhecida
0080e11505785b25,Na NLT,Não ativo, desconhecida
0080e11505785b26,Na NLT,Não ativo, desconhecida
0080e11505785b29,Na NLT,Não ativo, desconhecida
0080e11505785b2a,Na NLT,Não ativo, desconhecida
0080e11505785b2c,Na NLT,Não ativo, desconhecida
0080e11505785b2d,Na NLT,Não ativo, desconhecida
0080e11505785b2e,Na NLT,Não ativo, desconhecida
0080e11505785b32,Na NLT,Não ativo, desconhecida
0080e11505785b33,Na NLT,Não ativo, desconhecida
0080e11505785b34,Na NLT,Não ativo, desconhecida
0080e11505785b35,Na NLT,Não ativo, desconhecida
0080e11505785b38,Na NLT,Não ativo, desconhecida
0080e11505785b39,Na NLT,Não ativo, desconhecida
0080e11505785b3e,Na NLT,Não ativo, desconhecida
0080e11505785b3f,Na NLT,Não ativo, desconhecida
0080e11505785b80,Na NLT,Não ativo, desconhecida
